4.090000e-01,1.730631e-01,9.961032e-03,8.725557e-03,-1.943667e-02,-1.614097e-04,-5.858702e-07,-3.629708e-03,4.159752e-01,2.329314e-01,1.011318e-02,7.520802e-03,1.533232e-02,3.141458e+00,4.889041e-07,3.629570e-03,4.825950e-01
4.400000e-01,1.730639e-01,9.964760e-03,8.725536e-03,-1.964573e-02,-1.604245e-04,-5.822939e-07,-3.629706e-03,4.159761e-01,2.329288e-01,1.012122e-02,7.520837e-03,1.617316e-02,3.141461e+00,4.774292e-07,3.629565e-03,4.825922e-01
4.720000e-01,1.730646e-01,9.968875e-03,8.725502e-03,-1.972999e-02,-1.606648e-04,-5.831648e-07,-3.629700e-03,4.159769e-01,2.329263e-01,1.012514e-02,7.520834e-03,1.720827e-02,3.141460e+00,4.800602e-07,3.629545e-03,4.825896e-01
5.030000e-01,1.730652e-01,9.972603e-03,8.725467e-03,-1.969584e-02,-1.628848e-04,-5.912213e-07,-3.629691e-03,4.159776e-01,2.329242e-01,1.012454e-02,7.520814e-03,1.816741e-02,3.141454e+00,5.040455e-07,3.629519e-03,4.825875e-01
5.350000e-01,1.730657e-01,9.975844e-03,8.725440e-03,-1.957651e-02,-1.671532e-04,-6.067135e-07,-3.629685e-03,4.159782e-01,2.329226e-01,1.012022e-02,7.520804e-03,1.892226e-02,3.141441e+00,5.487106e-07,3.629502e-03,4.825858e-01
5.660000e-01,1.730660e-01,9.978328e-03,8.725431e-03,-1.941844e-02,-1.722632e-04,-6.252613e-07,-3.629685e-03,4.159786e-01,2.329214e-01,1.011397e-02,7.520822e-03,1.930651e-02,3.141427e+00,6.005307e-07,3.629502e-03,4.825846e-01
5.970000e-01,1.730662e-01,9.980308e-03,8.725441e-03,-1.924599e-02,-1.769859e-04,-6.424040e-07,-3.629691e-03,4.159789e-01,2.329208e-01,1.010751e-02,7.520868e-03,1.931329e-02,3.141414e+00,6.471009e-07,3.629519e-03,4.825840e-01
6.290000e-01,1.730663e-01,9.982052e-03,8.725464e-03,-1.906122e-02,-1.802918e-04,-6.544055e-07,-3.629701e-03,4.159789e-01,2.329206e-01,1.010238e-02,7.520925e-03,1.897158e-02,3.141406e+00,6.789680e-07,3.629545e-03,4.825838e-01
6.600000e-01,1.730662e-01,9.983614e-03,8.725487e-03,-1.886517e-02,-1.816403e-04,-6.593017e-07,-3.629710e-03,4.159788e-01,2.329209e-01,1.010024e-02,7.520966e-03,1.841396e-02,3.141402e+00,6.917746e-07,3.629567e-03,4.825841e-01
6.920000e-01,1.730659e-01,9.985096e-03,8.725500e-03,-1.862398e-02,-1.817522e-04,-6.597082e-07,-3.629713e-03,4.159785e-01,2.329217e-01,1.010169e-02,7.520969e-03,1.776399e-02,3.141402e+00,6.928317e-07,3.629575e-03,4.825849e-01
7.230000e-01,1.730656e-01,9.986217e-03,8.725500e-03,-1.833522e-02,-1.818237e-04,-6.599669e-07,-3.629708e-03,4.159780e-01,2.329228e-01,1.010666e-02,7.520928e-03,1.722996e-02,3.141402e+00,6.935138e-07,3.629564e-03,4.825861e-01
7.540000e-01,1.730651e-01,9.986704e-03,8.725491e-03,-1.798954e-02,-1.829814e-04,-6.641676e-07,-3.629699e-03,4.159774e-01,2.329244e-01,1.011447e-02,7.520853e-03,1.694268e-02,3.141398e+00,7.047221e-07,3.629540e-03,4.825877e-01
7.860000e-01,1.730644e-01,9.986176e-03,8.725483e-03,-1.759317e-02,-1.857830e-04,-6.743347e-07,-3.629690e-03,4.159767e-01,2.329265e-01,1.012415e-02,7.520765e-03,1.702395e-02,3.141391e+00,7.326175e-07,3.629513e-03,4.825898e-01
8.170000e-01,1.730637e-01,9.984429e-03,8.725487e-03,-1.721224e-02,-1.895701e-04,-6.880794e-07,-3.629684e-03,4.159758e-01,2.329288e-01,1.013336e-02,7.520695e-03,1.751978e-02,3.141380e+00,7.717860e-07,3.629497e-03,4.825922e-01
8.490000e-01,1.730630e-01,9.981365e-03,8.725508e-03,-1.687823e-02,-1.933739e-04,-7.018863e-07,-3.629685e-03,4.159749e-01,2.329315e-01,1.014071e-02,7.520656e-03,1.842904e-02,3.141369e+00,8.130522e-07,3.629499e-03,4.825950e-01
8.800000e-01,1.730622e-01,9.977499e-03,8.725541e-03,-1.666072e-02,-1.957584e-04,-7.105423e-07,-3.629690e-03,4.159740e-01,2.329344e-01,1.014410e-02,7.520647e-03,1.957622e-02,3.141361e+00,8.404674e-07,3.629517e-03,4.825979e-01
9.120000e-01,1.730614e-01,9.973173e-03,8.725576e-03,-1.657031e-02,-1.962914e-04,-7.124782e-07,-3.629697e-03,4.159731e-01,2.329374e-01,1.014279e-02,7.520647e-03,2.083821e-02,3.141359e+00,8.469462e-07,3.629540e-03,4.826010e-01
9.430000e-01,1.730607e-01,9.969272e-03,8.725603e-03,-1.659728e-02,-1.953188e-04,-7.089489e-07,-3.629701e-03,4.159723e-01,2.329403e-01,1.013690e-02,7.520634e-03,2.191454e-02,3.141363e+00,8.331076e-07,3.629556e-03,4.826040e-01
9.740000e-01,1.730602e-01,9.966047e-03,8.725616e-03,-1.668376e-02,-1.939225e-04,-7.038809e-07,-3.629702e-03,4.159717e-01,2.329429e-01,1.012760e-02,7.520592e-03,2.264646e-02,3.141370e+00,8.090749e-07,3.629558e-03,4.826068e-01
1.006000e+00,1.730599e-01,9.963343e-03,8.725619e-03,-1.675703e-02,-1.931074e-04,-7.009220e-07,-3.629700e-03,4.159714e-01,2.329454e-01,1.011657e-02,7.520525e-03,2.289988e-02,3.141376e+00,7.866835e-07,3.629544e-03,4.826094e-01
1.037000e+00,1.730600e-01,9.960631e-03,8.725619e-03,-1.674547e-02,-1.931826e-04,-7.011951e-07,-3.629701e-03,4.159715e-01,2.329472e-01,1.010714e-02,7.520459e-03,2.262445e-02,3.141379e+00,7.755192e-07,3.629527e-03,4.826113e-01
1.069000e+00,1.730605e-01,9.956354e-03,8.725620e-03,-1.662749e-02,-1.932877e-04,-7.015778e-07,-3.629707e-03,4.159721e-01,2.329483e-01,1.010161e-02,7.520417e-03,2.189150e-02,3.141379e+00,7.739543e-07,3.629516e-03,4.826126e-01
1.100000e+00,1.730617e-01,9.948954e-03,8.725605e-03,-1.647786e-02,-1.921980e-04,-6.976236e-07,-3.629713e-03,4.159736e-01,2.329485e-01,1.010295e-02,7.520412e-03,2.095620e-02,3.141379e+00,7.741264e-07,3.629515e-03,4.826127e-01
1.131000e+00,1.730639e-01,9.936271e-03,8.725529e-03,-1.648843e-02,-1.907192e-04,-6.922544e-07,-3.629704e-03,4.159762e-01,2.329473e-01,1.011307e-02,7.520421e-03,2.012865e-02,3.141380e+00,7.718029e-07,3.629510e-03,4.826114e-01
1.163000e+00,1.730676e-01,9.915474e-03,8.725294e-03,-1.706322e-02,-1.977596e-04,-7.177976e-07,-3.629646e-03,4.159807e-01,2.329441e-01,1.013465e-02,7.520383e-03,1.987451e-02,3.141374e+00,7.918658e-07,3.629465e-03,4.826080e-01
1.194000e+00,1.730732e-01,9.886382e-03,8.724807e-03,-1.875392e-02,-2.431072e-04,-8.823587e-07,-3.629504e-03,4.159877e-01,2.329383e-01,1.016809e-02,7.520218e-03,2.080306e-02,3.141334e+00,9.386836e-07,3.629339e-03,4.826019e-01
1.226000e+00,1.730811e-01,9.847469e-03,8.724098e-03,-2.203887e-02,-4.076963e-04,-1.479650e-06,-3.629293e-03,4.159973e-01,2.329298e-01,1.021767e-02,7.519946e-03,2.331900e-02,3.141178e+00,1.506000e-06,3.629140e-03,4.825928e-01
1.257000e+00,1.730858e-01,9.802520e-03,8.723979e-03,-2.479457e-02,-7.401731e-04,-2.686306e-06,-3.629294e-03,4.160031e-01,2.329246e-01,1.028108e-02,7.520038e-03,2.565783e-02,3.140855e+00,2.678508e-06,3.629141e-03,4.825871e-01
1.289000e+00,1.730811e-01,9.748967e-03,8.725015e-03,-2.415133e-02,-1.047930e-03,-3.803647e-06,-3.629676e-03,4.159976e-01,2.329301e-01,1.035133e-02,7.520725e-03,2.536314e-02,3.140555e+00,3.764402e-06,3.629511e-03,4.825924e-01
1.320000e+00,1.730732e-01,9.701576e-03,8.725972e-03,-2.266178e-02,-1.155833e-03,-4.195668e-06,-3.629993e-03,4.159884e-01,2.329388e-01,1.040548e-02,7.521212e-03,2.447743e-02,3.140453e+00,4.136805e-06,3.629812e-03,4.826012e-01
1.351000e+00,1.730673e-01,9.667822e-03,8.726415e-03,-2.219523e-02,-1.174112e-03,-4.262166e-06,-3.630117e-03,4.159815e-01,2.329449e-01,1.044083e-02,7.521345e-03,2.459902e-02,3.140437e+00,4.196321e-06,3.629922e-03,4.826073e-01
1.383000e+00,1.730635e-01,9.646333e-03,8.726555e-03,-2.246822e-02,-1.172694e-03,-4.257039e-06,-3.630136e-03,4.159770e-01,2.329481e-01,1.046059e-02,7.521324e-03,2.549593e-02,3.140438e+00,4.192848e-06,3.629937e-03,4.826106e-01
1.414000e+00,1.730614e-01,9.634672e-03,8.726574e-03,-2.295445e-02,-1.171507e-03,-4.252715e-06,-3.630121e-03,4.159745e-01,2.329493e-01,1.046726e-02,7.521294e-03,2.657445e-02,3.140438e+00,4.190661e-06,3.629931e-03,4.826117e-01
1.446000e+00,1.730602e-01,9.628348e-03,8.726569e-03,-2.338863e-02,-1.172507e-03,-4.256328e-06,-3.630107e-03,4.159730e-01,2.329490e-01,1.046500e-02,7.521304e-03,2.749203e-02,3.140439e+00,4.189389e-06,3.629934e-03,4.826115e-01
1.477000e+00,1.730597e-01,9.624960e-03,8.726568e-03,-2.364712e-02,-1.173720e-03,-4.260723e-06,-3.630102e-03,4.159725e-01,2.329478e-01,1.045743e-02,7.521346e-03,2.795913e-02,3.140441e+00,4.179504e-06,3.629945e-03,4.826103e-01
1.508000e+00,1.730597e-01,9.622387e-03,8.726568e-03,-2.376430e-02,-1.173826e-03,-4.261109e-06,-3.630101e-03,4.159724e-01,2.329460e-01,1.044776e-02,7.521393e-03,2.792082e-02,3.140447e+00,4.159276e-06,3.629953e-03,4.826084e-01
1.540000e+00,1.730600e-01,9.619504e-03,8.726559e-03,-2.381479e-02,-1.172864e-03,-4.257617e-06,-3.630101e-03,4.159728e-01,2.329436e-01,1.043848e-02,7.521425e-03,2.737652e-02,3.140453e+00,4.135223e-06,3.629951e-03,4.826060e-01
1.571000e+00,1.730604e-01,9.616187e-03,8.726538e-03,-2.388217e-02,-1.171939e-03,-4.254254e-06,-3.630097e-03,4.159734e-01,2.329411e-01,1.043229e-02,7.521434e-03,2.647208e-02,3.140458e+00,4.120309e-06,3.629936e-03,4.826034e-01
1.603000e+00,1.730611e-01,9.612474e-03,8.726507e-03,-2.404035e-02,-1.172144e-03,-4.254991e-06,-3.630091e-03,4.159742e-01,2.329382e-01,1.043020e-02,7.521435e-03,2.532558e-02,3.140457e+00,4.122772e-06,3.629914e-03,4.826005e-01
1.634000e+00,1.730618e-01,9.609130e-03,8.726477e-03,-2.430868e-02,-1.173910e-03,-4.261396e-06,-3.630087e-03,4.159751e-01,2.329354e-01,1.043277e-02,7.521449e-03,2.420336e-02,3.140451e+00,4.143936e-06,3.629899e-03,4.825976e-01
1.666000e+00,1.730626e-01,9.606537e-03,8.726457e-03,-2.469221e-02,-1.176890e-03,-4.272216e-06,-3.630086e-03,4.159760e-01,2.329326e-01,1.043971e-02,7.521494e-03,2.322905e-02,3.140442e+00,4.178187e-06,3.629898e-03,4.825946e-01
1.697000e+00,1.730633e-01,9.605255e-03,8.726451e-03,-2.512285e-02,-1.179873e-03,-4.283050e-06,-3.630092e-03,4.159769e-01,2.329299e-01,1.044933e-02,7.521572e-03,2.261300e-02,3.140432e+00,4.211719e-06,3.629915e-03,4.825918e-01
1.728000e+00,1.730640e-01,9.605280e-03,8.726454e-03,-2.555379e-02,-1.181958e-03,-4.290630e-06,-3.630100e-03,4.159778e-01,2.329275e-01,1.046006e-02,7.521667e-03,2.240151e-02,3.140426e+00,4.234922e-06,3.629941e-03,4.825892e-01
1.760000e+00,1.730647e-01,9.606459e-03,8.726459e-03,-2.594469e-02,-1.182740e-03,-4.293479e-06,-3.630109e-03,4.159785e-01,2.329253e-01,1.047019e-02,7.521757e-03,2.260492e-02,3.140424e+00,4.243589e-06,3.629967e-03,4.825869e-01
1.791000e+00,1.730652e-01,9.608303e-03,8.726455e-03,-2.624165e-02,-1.182586e-03,-4.292922e-06,-3.630113e-03,4.159791e-01,2.329236e-01,1.047730e-02,7.521810e-03,2.312031e-02,3.140424e+00,4.241909e-06,3.629979e-03,4.825851e-01
1.823000e+00,1.730656e-01,9.610474e-03,8.726439e-03,-2.646425e-02,-1.182577e-03,-4.292885e-06,-3.630110e-03,4.159796e-01,2.329223e-01,1.048062e-02,7.521814e-03,2.381441e-02,3.140424e+00,4.241790e-06,3.629971e-03,4.825837e-01
1.854000e+00,1.730658e-01,9.612554e-03,8.726415e-03,-2.662213e-02,-1.183839e-03,-4.297457e-06,-3.630102e-03,4.159798e-01,2.329216e-01,1.047973e-02,7.521778e-03,2.445291e-02,3.140420e+00,4.255254e-06,3.629948e-03,4.825829e-01
1.885000e+00,1.730659e-01,9.614569e-03,8.726392e-03,-2.675298e-02,-1.186939e-03,-4.308700e-06,-3.630093e-03,4.159799e-01,2.329214e-01,1.047552e-02,7.521726e-03,2.488533e-02,3.140411e+00,4.287798e-06,3.629921e-03,4.825828e-01
1.917000e+00,1.730658e-01,9.616763e-03,8.726380e-03,-2.687921e-02,-1.191771e-03,-4.326233e-06,-3.630087e-03,4.159798e-01,2.329217e-01,1.046920e-02,7.521684e-03,2.499237e-02,3.140398e+00,4.337532e-06,3.629904e-03,4.825831e-01
1.948000e+00,1.730655e-01,9.619254e-03,8.726387e-03,-2.698930e-02,-1.196964e-03,-4.345086e-06,-3.630087e-03,4.159795e-01,2.329225e-01,1.046304e-02,7.521672e-03,2.472686e-02,3.140383e+00,4.389946e-06,3.629904e-03,4.825840e-01
1.980000e+00,1.730651e-01,9.622390e-03,8.726413e-03,-2.706274e-02,-1.201441e-03,-4.361344e-06,-3.630094e-03,4.159790e-01,2.329238e-01,1.045848e-02,7.521688e-03,2.411482e-02,3.140371e+00,4.434391e-06,3.629922e-03,4.825854e-01
2.011000e+00,1.730646e-01,9.625941e-03,8.726448e-03,-2.705578e-02,-1.203930e-03,-4.370392e-06,-3.630103e-03,4.159783e-01,2.329255e-01,1.045721e-02,7.521711e-03,2.330363e-02,3.140364e+00,4.458872e-06,3.629947e-03,4.825871e-01
2.043000e+00,1.730639e-01,9.629843e-03,8.726483e-03,-2.693053e-02,-1.204438e-03,-4.372243e-06,-3.630110e-03,4.159775e-01,2.329275e-01,1.045995e-02,7.521719e-03,2.240056e-02,3.140363e+00,4.463868e-06,3.629966e-03,4.825892e-01
2.074000e+00,1.730632e-01,9.633370e-03,8.726505e-03,-2.667786e-02,-1.203666e-03,-4.369444e-06,-3.630112e-03,4.159766e-01,2.329299e-01,1.046655e-02,7.521691e-03,2.163147e-02,3.140365e+00,4.456201e-06,3.629971e-03,4.825916e-01
2.105000e+00,1.730624e-01,9.636109e-03,8.726514e-03,-2.630771e-02,-1.202830e-03,-4.366405e-06,-3.630107e-03,4.159757e-01,2.329325e-01,1.047636e-02,7.521624e-03,2.112162e-02,3.140367e+00,4.447672e-06,3.629958e-03,4.825943e-01
2.137000e+00,1.730616e-01,9.637656e-03,8.726514e-03,-2.584602e-02,-1.202927e-03,-4.366747e-06,-3.630099e-03,4.159747e-01,2.329353e-01,1.048843e-02,7.521526e-03,2.098926e-02,3.140367e+00,4.448739e-06,3.629933e-03,4.825972e-01
2.168000e+00,1.730609e-01,9.637754e-03,8.726514e-03,-2.538408e-02,-1.204195e-03,-4.371341e-06,-3.630091e-03,4.159738e-01,2.329382e-01,1.050015e-02,7.521430e-03,2.129635e-02,3.140363e+00,4.463313e-06,3.629908e-03,4.826001e-01
2.200000e+00,1.730601e-01,9.636636e-03,8.726523e-03,-2.495744e-02,-1.206077e-03,-4.378167e-06,-3.630087e-03,4.159729e-01,2.329412e-01,1.051015e-02,7.521355e-03,2.203039e-02,3.140356e+00,4.487362e-06,3.629895e-03,4.826031e-01
2.231000e+00,1.730596e-01,9.634946e-03,8.726539e-03,-2.462940e-02,-1.207455e-03,-4.383171e-06,-3.630088e-03,4.159723e-01,2.329439e-01,1.051598e-02,7.521317e-03,2.302241e-02,3.140351e+00,4.508355e-06,3.629898e-03,4.826059e-01
2.262000e+00,1.730592e-01,9.633394e-03,8.726553e-03,-2.437200e-02,-1.207852e-03,-4.384613e-06,-3.630090e-03,4.159719e-01,2.329464e-01,1.051689e-02,7.521309e-03,2.409038e-02,3.140348e+00,4.516536e-06,3.629913e-03,4.826085e-01
2.294000e+00,1.730592e-01,9.632549e-03,8.726554e-03,-2.410049e-02,-1.207906e-03,-4.384810e-06,-3.630090e-03,4.159718e-01,2.329484e-01,1.051261e-02,7.521310e-03,2.500985e-02,3.140351e+00,4.508439e-06,3.629930e-03,4.826106e-01
2.325000e+00,1.730596e-01,9.632507e-03,8.726537e-03,-2.369508e-02,-1.209656e-03,-4.391159e-06,-3.630087e-03,4.159723e-01,2.329497e-01,1.050464e-02,7.521306e-03,2.546221e-02,3.140355e+00,4.492921e-06,3.629938e-03,4.826120e-01
2.357000e+00,1.730608e-01,9.632299e-03,8.726511e-03,-2.294748e-02,-1.216104e-03,-4.414569e-06,-3.630089e-03,4.159737e-01,2.329501e-01,1.049514e-02,7.521301e-03,2.524319e-02,3.140357e+00,4.486582e-06,3.629939e-03,4.826124e-01
2.388000e+00,1.730628e-01,9.629654e-03,8.726512e-03,-2.172688e-02,-1.228767e-03,-4.460563e-06,-3.630110e-03,4.159762e-01,2.329490e-01,1.048853e-02,7.521337e-03,2.421087e-02,3.140351e+00,4.505848e-06,3.629949e-03,4.826114e-01
2.420000e+00,1.730664e-01,9.620186e-03,8.726586e-03,-1.981258e-02,-1.247026e-03,-4.526931e-06,-3.630179e-03,4.159805e-01,2.329460e-01,1.048971e-02,7.521491e-03,2.221678e-02,3.140338e+00,4.553847e-06,3.629999e-03,4.826082e-01
2.451000e+00,1.730719e-01,9.598711e-03,8.726739e-03,-1.728785e-02,-1.262312e-03,-4.582575e-06,-3.630301e-03,4.159872e-01,2.329404e-01,1.050484e-02,7.521804e-03,1.936150e-02,3.140325e+00,4.602188e-06,3.630106e-03,4.826023e-01
2.482000e+00,1.730793e-01,9.561793e-03,8.726779e-03,-1.418622e-02,-1.265234e-03,-4.593305e-06,-3.630397e-03,4.159963e-01,2.329323e-01,1.053774e-02,7.522125e-03,1.552391e-02,3.140322e+00,4.612129e-06,3.630196e-03,4.825937e-01
2.514000e+00,1.730844e-01,9.525137e-03,8.726114e-03,-1.014226e-02,-1.280133e-03,-4.647109e-06,-3.630175e-03,4.160026e-01,2.329266e-01,1.057598e-02,7.521773e-03,1.018480e-02,3.140308e+00,4.664518e-06,3.629980e-03,4.825876e-01
2.545000e+00,1.730805e-01,9.519649e-03,8.724936e-03,-4.855280e-03,-1.367218e-03,-4.962519e-06,-3.629644e-03,4.159979e-01,2.329310e-01,1.058972e-02,7.520634e-03,4.004292e-03,3.140223e+00,4.970888e-06,3.629464e-03,4.825922e-01
2.577000e+00,1.730727e-01,9.525312e-03,8.724270e-03,4.457355e-04,-1.481070e-03,-5.375229e-06,-3.629284e-03,4.159885e-01,2.329396e-01,1.059322e-02,7.519787e-03,-1.347831e-03,3.140115e+00,5.362579e-06,3.629122e-03,4.826011e-01
2.608000e+00,1.730669e-01,9.524159e-03,8.724167e-03,4.051793e-03,-1.554457e-03,-5.641407e-06,-3.629180e-03,4.159815e-01,2.329457e-01,1.060207e-02,7.519496e-03,6.278559e+00,3.140050e+00,5.598912e-06,3.629028e-03,4.826073e-01
2.639000e+00,1.730631e-01,9.518306e-03,8.724255e-03,6.224546e-03,-1.591139e-03,-5.774530e-06,-3.629177e-03,4.159770e-01,2.329490e-01,1.061503e-02,7.519439e-03,6.276907e+00,3.140022e+00,5.699619e-06,3.629025e-03,4.826107e-01
2.671000e+00,1.730608e-01,9.511557e-03,8.724362e-03,7.432532e-03,-1.605542e-03,-5.826834e-06,-3.629198e-03,4.159743e-01,2.329503e-01,1.062806e-02,7.519438e-03,6.276458e+00,3.140015e+00,5.725058e-06,3.629035e-03,4.826119e-01
2.702000e+00,1.730597e-01,9.506533e-03,8.724425e-03,8.016223e-03,-1.608813e-03,-5.838728e-06,-3.629212e-03,4.159729e-01,2.329501e-01,1.063693e-02,7.519437e-03,6.276834e+00,3.140015e+00,5.724094e-06,3.629032e-03,4.826117e-01
2.734000e+00,1.730591e-01,9.503481e-03,8.724449e-03,8.341087e-03,-1.608812e-03,-5.838731e-06,-3.629216e-03,4.159723e-01,2.329488e-01,1.064030e-02,7.519440e-03,6.277670e+00,3.140015e+00,5.725466e-06,3.629024e-03,4.826104e-01
2.765000e+00,1.730591e-01,9.502115e-03,8.724450e-03,8.593363e-03,-1.608808e-03,-5.838716e-06,-3.629216e-03,4.159723e-01,2.329469e-01,1.063763e-02,7.519467e-03,6.278580e+00,3.140012e+00,5.735699e-06,3.629022e-03,4.826084e-01
2.797000e+00,1.730594e-01,9.501364e-03,8.724446e-03,8.897583e-03,-1.609338e-03,-5.840645e-06,-3.629218e-03,4.159726e-01,2.329444e-01,1.062969e-02,7.519532e-03,6.279340e+00,3.140009e+00,5.748526e-06,3.629034e-03,4.826059e-01
2.828000e+00,1.730600e-01,9.500327e-03,8.724446e-03,9.252172e-03,-1.609635e-03,-5.841731e-06,-3.629224e-03,4.159733e-01,2.329418e-01,1.061876e-02,7.519620e-03,6.279720e+00,3.140007e+00,5.753345e-06,3.629057e-03,4.826032e-01
2.859000e+00,1.730606e-01,9.498354e-03,8.724444e-03,9.625705e-03,-1.609046e-03,-5.839602e-06,-3.629230e-03,4.159741e-01,2.329390e-01,1.060679e-02,7.519712e-03,6.279668e+00,3.140009e+00,5.746026e-06,3.629079e-03,4.826003e-01
2.891000e+00,1.730614e-01,9.495137e-03,8.724433e-03,9.962905e-03,-1.607604e-03,-5.834375e-06,-3.629234e-03,4.159751e-01,2.329360e-01,1.059556e-02,7.519783e-03,6.279176e+00,3.140014e+00,5.729607e-06,3.629091e-03,4.825973e-01
2.922000e+00,1.730622e-01,9.491104e-03,8.724409e-03,1.018118e-02,-1.606278e-03,-5.829562e-06,-3.629232e-03,4.159760e-01,2.329333e-01,1.058750e-02,7.519817e-03,6.278367e+00,3.140018e+00,5.715336e-06,3.629086e-03,4.825945e-01
2.954000e+00,1.730630e-01,9.486528e-03,8.724372e-03,1.025711e-02,-1.606180e-03,-5.829195e-06,-3.629225e-03,4.159770e-01,2.329306e-01,1.058323e-02,7.519820e-03,6.277340e+00,3.140018e+00,5.714249e-06,3.629067e-03,4.825917e-01
2.985000e+00,1.730637e-01,9.482290e-03,8.724334e-03,1.018445e-02,-1.608055e-03,-5.835987e-06,-3.629217e-03,4.159779e-01,2.329282e-01,1.058338e-02,7.519810e-03,6.276331e+00,3.140013e+00,5.733377e-06,3.629043e-03,4.825893e-01
3.016000e+00,1.730644e-01,9.478728e-03,8.724304e-03,9.997015e-03,-1.611773e-03,-5.849469e-06,-3.629211e-03,4.159786e-01,2.329260e-01,1.058731e-02,7.519811e-03,6.275474e+00,3.140002e+00,5.771322e-06,3.629027e-03,4.825870e-01
3.048000e+00,1.730649e-01,9.476019e-03,8.724290e-03,9.732958e-03,-1.616590e-03,-5.866951e-06,-3.629212e-03,4.159793e-01,2.329242e-01,1.059416e-02,7.519842e-03,6.274890e+00,3.139989e+00,5.820900e-06,3.629028e-03,4.825851e-01
3.079000e+00,1.730653e-01,9.474303e-03,8.724294e-03,9.457756e-03,-1.620909e-03,-5.882636e-06,-3.629218e-03,4.159798e-01,2.329229e-01,1.060180e-02,7.519902e-03,6.274694e+00,3.139976e+00,5.865929e-06,3.629045e-03,4.825837e-01
3.111000e+00,1.730656e-01,9.473209e-03,8.724311e-03,9.187693e-03,-1.623925e-03,-5.893598e-06,-3.629227e-03,4.159802e-01,2.329220e-01,1.060874e-02,7.519975e-03,6.274871e+00,3.139967e+00,5.897823e-06,3.629073e-03,4.825827e-01
