0.000000e+00	1.300000e+10	1.600000e-01
0.000000e+00	1.300000e+10	1.600000e-01
1.000000e+04	1.300000e+10	1.600000e-01
1.000000e+04	1.300000e+10	1.600000e-01
1.003078e+08	1.231319e+10	2.996262e-01
1.003078e+08	1.291384e+10	1.632920e-01
3.001693e+08	1.283717e+10	5.529537e-01
3.001693e+08	1.293072e+10	1.720329e-01
4.006030e+08	1.236282e+10	5.851845e-01
4.006030e+08	1.295193e+10	1.483589e-01
5.007200e+08	1.240805e+10	5.753088e-01
5.007200e+08	1.301702e+10	1.431611e-01
