1.2275000469593370E+10	9.9003475370387406E-01
1.2275645582720903E+10	9.9000012913334712E-01
1.2276419718473944E+10	9.8995840009895097E-01
1.2277348681377592E+10	9.8990758749988950E-01
1.2277886834258232E+10	9.8987746187924719E-01
1.2278532617714996E+10	9.8984110875054743E-01
1.2279307557863115E+10	9.8979696341914614E-01
1.2280237486040859E+10	9.8974297047995774E-01
1.2280776058200403E+10	9.8971093858049297E-01
1.2281422344791857E+10	9.8967233886045980E-01
1.2282197888701601E+10	9.8962539819679807E-01
1.2283128541393293E+10	9.8956792966513107E-01
1.2283899227313194E+10	9.8951924596591823E-01
1.2284599443934683E+10	9.8947447090593466E-01
1.2285439703880472E+10	9.8942005712900383E-01
1.2285943859847946E+10	9.8938668518644612E-01
1.2286548847008915E+10	9.8934647803012854E-01
1.2287274831602076E+10	9.8929772299869090E-01
1.2288146013113869E+10	9.8923832333791728E-01
1.2288639389834999E+10	9.8920384614129298E-01
1.2289231441900356E+10	9.8916232311693197E-01
1.2289941904378784E+10	9.8911196252197076E-01
1.2290794459352898E+10	9.8905054672535408E-01
1.2291258783513794E+10	9.8901635393870257E-01
1.2291815972506868E+10	9.8897525900423577E-01
1.2292484599298555E+10	9.8892543378494102E-01
1.2293286951448584E+10	9.8886467036312864E-01
1.2293734984553219E+10	9.8883011591874581E-01
1.2294272624278780E+10	9.8878866191724402E-01
1.2294917791949455E+10	9.8873836486078670E-01
1.2295691993154263E+10	9.8867698415805016E-01
1.2296114582911520E+10	9.8864286004277424E-01
1.2296621690620230E+10	9.8860203341479491E-01
1.2297230219870682E+10	9.8855277256976193E-01
1.2297960454971224E+10	9.8849290996337791E-01
1.2298380580637314E+10	9.8845780187053933E-01
1.2298884731436623E+10	9.8841574181036929E-01
1.2299489712395790E+10	9.8836504319083673E-01
1.2300215689546793E+10	9.8830361299041358E-01
1.2300626405285347E+10	9.8826846209451547E-01
1.2301119264171614E+10	9.8822646547190673E-01
1.2301710694835131E+10	9.8817567934436645E-01
1.2302420411631351E+10	9.8811405470795821E-01
1.2302813912088978E+10	9.8807958379038052E-01
1.2303286112638130E+10	9.8803860659790343E-01
1.2303852753297112E+10	9.8798955725995663E-01
1.2304532722087891E+10	9.8793060763981355E-01
1.2304936322085506E+10	9.8789520934761654E-01
1.2305420642082645E+10	9.8785291163218414E-01
1.2306001826079212E+10	9.8780227101278772E-01
1.2306699246875092E+10	9.8774164881786852E-01
1.2307487434802101E+10	9.8767305540140982E-01
1.2308117985143707E+10	9.8761811049505688E-01
1.2308689359004658E+10	9.8756910782066964E-01
1.2309360941132181E+10	9.8751274828771307E-01
1.2310166839685207E+10	9.8744528508559049E-01
1.2311133917948841E+10	9.8736343630190471E-01
1.2312294411865202E+10	9.8726725259206050E-01
1.2313513958969055E+10	9.8717076289173067E-01
1.2314723371134125E+10	9.8707624541711914E-01
1.2315883923625593E+10	9.8698674560701660E-01
1.2317133006574604E+10	9.8688950808376807E-01
1.2318460193604630E+10	9.8678306463231036E-01
1.2319611443104685E+10	9.8668729072622319E-01
1.2320662024809809E+10	9.8659851572632917E-01
1.2321844516634386E+10	9.8649475564543265E-01
1.2323087652894926E+10	9.8637455357690329E-01
1.2324117474327425E+10	9.8626469935284400E-01
1.2325147248614937E+10	9.8615103380089619E-01
1.2326362135855015E+10	9.8601521439292661E-01
1.2327650335331545E+10	9.8586811005494301E-01
1.2328959003038853E+10	9.8571320495747272E-01
1.2330262353887171E+10	9.8554625155563502E-01
1.2331476098262732E+10	9.8537304473193910E-01
1.2332608263112741E+10	9.8520154296731044E-01
1.2333721298623774E+10	9.8502632245051469E-01
1.2334802733073183E+10	9.8484808314842343E-01
1.2335848659235687E+10	9.8466681863471306E-01
1.2336854337999895E+10	9.8448430328146252E-01
1.2337816292750179E+10	9.8430158541712720E-01
1.2338737652116117E+10	9.8411680622495512E-01
1.2339627247592834E+10	9.8392673040893719E-01
1.2340481395177937E+10	9.8373368764373792E-01
1.2341292694929964E+10	9.8354338665017771E-01
1.2342067018877071E+10	9.8335656694036866E-01
1.2342811655461596E+10	9.8317201076635730E-01
1.2343530795862465E+10	9.8298883607331067E-01
1.2344227816132490E+10	9.8280661902241184E-01
1.2344906324340572E+10	9.8262404740696607E-01
1.2345570894675070E+10	9.8243970888832510E-01
1.2346223478976044E+10	9.8225385848283786E-01
1.2346863056746342E+10	9.8206569740861127E-01
1.2347485679106468E+10	9.8187571572294252E-01
1.2348090928142471E+10	9.8168470899581906E-01
1.2348681469265650E+10	9.8149330963182613E-01
1.2349258967619816E+10	9.8130359243986942E-01
1.2349824944383690E+10	9.8111461187658744E-01
1.2350373649213795E+10	9.8092881231507612E-01
1.2350901341575226E+10	9.8074797043958739E-01
1.2351413935664454E+10	9.8056709007796017E-01
1.2351917137966486E+10	9.8037525252898050E-01
1.2352403239583422E+10	9.8016634824981441E-01
1.2352847114437080E+10	9.7998251862050445E-01
1.2353212824752893E+10	9.7985113123817325E-01
1.2353576087011276E+10	9.7971257113122256E-01
1.2353993333477259E+10	9.7954400747453385E-01
1.2354413504302208E+10	9.7937168674731689E-01
1.2354799689332701E+10	9.7922356499892904E-01
1.2355181824629696E+10	9.7907414222333766E-01
1.2355595232993912E+10	9.7890855984491998E-01
1.2356012779662512E+10	9.7873920670340187E-01
1.2356430052207539E+10	9.7856630551341994E-01
1.2356849401049608E+10	9.7838713365508112E-01
1.2357267819004654E+10	9.7820345955385579E-01
1.2357681536079931E+10	9.7801840691236575E-01
1.2358088197655882E+10	9.7783449280552170E-01
1.2358489326055880E+10	9.7764940492962837E-01
1.2358886220704508E+10	9.7746086849331659E-01
1.2359277235947201E+10	9.7726891072407329E-01
1.2359659199630447E+10	9.7707774661621394E-01
1.2360029480858204E+10	9.7689136965581691E-01
1.2360393099589432E+10	9.7670571085707059E-01
1.2360755031775070E+10	9.7651634705994306E-01
1.2361112826474102E+10	9.7632467350690211E-01
1.2361462487160074E+10	9.7613374754540982E-01
1.2361804867557922E+10	9.7594189473678872E-01
1.2362142948556150E+10	9.7573900330602603E-01
1.2362475208892765E+10	9.7552902082700121E-01
1.2362779269821529E+10	9.7534692471549544E-01
1.2363069514806873E+10	9.7516516225161776E-01
1.2363369074825336E+10	9.7496103612987683E-01
1.2363652584080145E+10	9.7477164365234981E-01
1.2363927388147013E+10	9.7456780475478566E-01
1.2364176181582354E+10	9.7440060868481193E-01
1.2364407724662815E+10	9.7424304884859847E-01
1.2364663196051210E+10	9.7405084290633615E-01
1.2364897463918402E+10	9.7389114766726270E-01
1.2365113034392374E+10	9.7374522892711235E-01
1.2365354280937712E+10	9.7356985197640378E-01
1.2365596054320242E+10	9.7340048608309127E-01
1.2365834598135965E+10	9.7322387688225120E-01
1.2366086464314529E+10	9.7303527084206953E-01
1.2366330733442852E+10	9.7285641546284896E-01
1.2366573742628540E+10	9.7267017870258354E-01
1.2366823835039465E+10	9.7247477995101927E-01
1.2367071935544119E+10	9.7227850583634323E-01
1.2367318979109419E+10	9.7207443912515179E-01
1.2367564273086489E+10	9.7186501815413373E-01
1.2367796689171104E+10	9.7167070829394675E-01
1.2368021451087254E+10	9.7147930900176416E-01
1.2368250097186121E+10	9.7128016832113462E-01
1.2368478811930218E+10	9.7107773377193152E-01
1.2368705149595163E+10	9.7087427409456617E-01
1.2368927985550909E+10	9.7066988586690472E-01
1.2369146108784218E+10	9.7046632754931983E-01
1.2369360105735188E+10	9.7026342488898032E-01
1.2369571544179693E+10	9.7005877193663603E-01
1.2369782398576822E+10	9.6984590555638606E-01
1.2369991270049494E+10	9.6962946263385386E-01
1.2370189632024990E+10	9.6942680242596335E-01
1.2370381360715094E+10	9.6922743795132382E-01
1.2370573621630445E+10	9.6902388506651072E-01
1.2370763652126299E+10	9.6881930885547640E-01
1.2370950682246374E+10	9.6861545817554251E-01
1.2371136196843197E+10	9.6840980866865367E-01
1.2371322393271053E+10	9.6819311669032015E-01
1.2371507730659466E+10	9.6797098642100576E-01
1.2371683762173910E+10	9.6776384381136749E-01
1.2371853533443859E+10	9.6756269940104811E-01
1.2372025035491011E+10	9.6735721884158798E-01
1.2372198450433815E+10	9.6714121150424281E-01
1.2372372768434120E+10	9.6691673238676112E-01
1.2372541169442707E+10	9.6670207170821854E-01
1.2372704456490988E+10	9.6649023470003093E-01
1.2372867071257267E+10	9.6627683801427133E-01
1.2373027080491745E+10	9.6606695326358594E-01
1.2373185488515478E+10	9.6585689498319549E-01
1.2373344225815739E+10	9.6564057956045102E-01
1.2373502626296959E+10	9.6541997503808219E-01
1.2373658520714108E+10	9.6520148362832892E-01
1.2373811438654371E+10	9.6498473255668904E-01
1.2373962431786770E+10	9.6476728708358050E-01
1.2374113608033405E+10	9.6454059082152344E-01
1.2374265427543377E+10	9.6430341098457073E-01
1.2374410488820818E+10	9.6408112203606500E-01
1.2374549187721630E+10	9.6386791422904816E-01
1.2374687921069157E+10	9.6365128094794084E-01
1.2374826781272163E+10	9.6342985960404015E-01
1.2374965304709347E+10	9.6320491488625937E-01
1.2375102700818386E+10	9.6297706547584361E-01
1.2375237326906439E+10	9.6275075421271161E-01
1.2375369053620596E+10	9.6252729832572692E-01
1.2375499319015955E+10	9.6230358364744473E-01
1.2375628715641190E+10	9.6207676030590839E-01
1.2375757248907450E+10	9.6184587428592627E-01
1.2375883922046751E+10	9.6161642163703698E-01
1.2376008160495718E+10	9.6138891591033870E-01
1.2376130199399208E+10	9.6116394102815927E-01
1.2376250980071959E+10	9.6093591774098308E-01
1.2376371370985779E+10	9.6070416507243850E-01
1.2376490170883810E+10	9.6047371968672368E-01
1.2376607006166241E+10	9.6024311411960306E-01
1.2376721833490339E+10	9.6001498832186694E-01
1.2376834881735260E+10	9.5978683725109293E-01
1.2376946814718626E+10	9.5955826037951475E-01
1.2377057618602297E+10	9.5932881108124302E-01
1.2377167857039070E+10	9.5909552196636505E-01
1.2377277333519621E+10	9.5886168202087718E-01
1.2377385627520229E+10	9.5862734127837768E-01
1.2377493129086533E+10	9.5839060859986092E-01
1.2377599693916557E+10	9.5815163728331465E-01
1.2377704155041981E+10	9.5791629519101251E-01
1.2377806755778126E+10	9.5768183146891628E-01
1.2377909201132210E+10	9.5744146978602762E-01
1.2378010456682228E+10	9.5720364327514984E-01
1.2378110240967106E+10	9.5696460713802245E-01
1.2378209811405163E+10	9.5672116532536533E-01
1.2378307737470917E+10	9.5648231622225433E-01
1.2378404117745552E+10	9.5624419336387667E-01
1.2378500222416607E+10	9.5600179989341194E-01
1.2378595154863127E+10	9.5576037853455775E-01
1.2378688601502138E+10	9.5552068360079190E-01
1.2378781177769815E+10	9.5527961072507517E-01
1.2378873005099125E+10	9.5503824216123245E-01
1.2378964546106741E+10	9.5479305425771843E-01
1.2379055360631689E+10	9.5454707720500376E-01
1.2379144828066898E+10	9.5430124278201678E-01
1.2379233585659939E+10	9.5405430057262497E-01
1.2379321779365240E+10	9.5380489275381863E-01
1.2379408420981432E+10	9.5355713225375605E-01
1.2379493506020121E+10	9.5330783439135591E-01
1.2379577857895269E+10	9.5305500590786962E-01
1.2379660710295967E+10	9.5280511943000823E-01
1.2379741548411060E+10	9.5255921686954259E-01
1.2379821366508566E+10	9.5230977086634405E-01
1.2379900099301100E+10	9.5206083380092166E-01
1.2379976882527733E+10	9.5181637994098844E-01
1.2380052548790192E+10	9.5157107111515338E-01
1.2380127663527950E+10	9.5132649047524720E-01
1.2380201644189447E+10	9.5108387693749508E-01
1.2380274957367773E+10	9.5083954982696095E-01
