6.920055e+02,2.521023,30,1.000009e+00,3.732726e-09, -1.006750e-08, 3.104342e-05, -5.924476e-04
6.930082e+02,2.563661,30,1.000009e+00,3.732726e-09, -1.006750e-08, 3.104342e-05, -5.924476e-04
6.940110e+02,2.606318,30,1.000009e+00,3.732726e-09, -1.006750e-08, 3.104342e-05, -5.924476e-04
6.950137e+02,2.646970,30,1.000009e+00,3.732726e-09, -1.006750e-08, 3.104342e-05, -5.924476e-04
6.960164e+02,2.688087,30,1.000009e+00,3.732726e-09, -1.006750e-08, 3.104342e-05, -5.924476e-04
6.970027e+02,2.729159,30,1.000009e+00,3.732726e-09, -1.006750e-08, 3.104342e-05, -5.924476e-04
6.980055e+02,2.769991,30,1.000009e+00,3.732726e-09, -1.006750e-08, 3.104342e-05, -5.924476e-04
6.990082e+02,2.817142,30,1.000009e+00,3.732726e-09, -1.006750e-08, 3.104342e-05, -5.924476e-04
7.000110e+02,2.858822,30,1.000009e+00,3.732726e-09, -1.006750e-08, 3.104342e-05, -5.924476e-04
7.010137e+02,2.900327,30,1.000009e+00,3.732726e-09, -1.006750e-08, 3.104342e-05, -5.924476e-04
