2.287003e+03,7.979768,30,1.000009e+00,3.733376e-09, -1.006720e-08, 3.104341e-05, -5.536801e-04
2.288005e+03,8.024940,30,1.000009e+00,3.733376e-09, -1.006720e-08, 3.104341e-05, -5.536801e-04
2.289008e+03,8.071259,30,1.000009e+00,3.733376e-09, -1.006720e-08, 3.104341e-05, -5.536801e-04
2.290011e+03,8.114113,30,1.000009e+00,3.733376e-09, -1.006720e-08, 3.104341e-05, -5.536801e-04
2.291014e+03,8.162868,30,1.000009e+00,3.733376e-09, -1.006720e-08, 3.104341e-05, -5.536801e-04
2.292000e+03,8.206198,30,1.000009e+00,3.733375e-09, -1.006721e-08, 3.104341e-05, -5.536801e-04
2.293003e+03,8.250111,30,1.000009e+00,3.733374e-09, -1.006721e-08, 3.104341e-05, -5.536801e-04
2.294005e+03,8.292678,30,1.000009e+00,3.733374e-09, -1.006721e-08, 3.104341e-05, -5.536801e-04
2.295008e+03,8.335067,30,1.000009e+00,3.733374e-09, -1.006721e-08, 3.104341e-05, -5.536801e-04
2.296011e+03,8.377320,30,1.000009e+00,3.733374e-09, -1.006721e-08, 3.104341e-05, -5.536801e-04
